98.49	-57.3	20.32
18.28	-87.48	68.19
90.51	-49.56	12.9
21.12	-62.19	67.09
85.59	-66.17	24.3
6.24	27.41	70.11
27.4	-44.39	-88.67
-68.08	-50.48	-79.98
31.86	77.49	-28.52
9.72	34.36	-85.75
-16.66	-44.94	-89.93
-82.96	-71.92	37.41
-39.42	50.69	6.55
9.36	73.58	-59.02
37.38	75.04	-51.99
-92.82	3.3	70.95
-9.24	-28.4	67.96
-31.75	90.1	-81.88
1.15	-10.23	-68.48
49.08	74.69	-41.32
36.18	-18.46	-64.09
-46.4	-72.87	-61.46
-52.57	32.8	26.08
61.99	-51.69	16.76
-13.42	-59.38	78.36
-46.9	-21.34	43.08
87.4	-68.77	23.21
71.43	76.61	7.76
82.69	40.04	-78.06
-0.78	36.99	86.64
49.98	-14.85	-33.86
31.68	14.57	-33.74
-93.61	-24.3	-88.7
-12.81	47.91	94.6
-6.61	-13.62	-60.68
-78.61	-51.69	-41.42
-86.46	-93.48	96.66
-33.81	47.96	-47.99
-79.29	15.29	-8.12
24.84	86.5	58.57
93.05	-30.92	-3.94
-82.47	55.41	24.48
65.46	58.69	-29.7
1.15	97.45	97.66
-4.36	-39.8	-18.09
76.3	97.96	-58.07
-21.85	64.72	10.22
75.13	49.69	26.74
72.69	-6.21	60.55
60.21	95.18	-95.06
22.59	-60.33	15.14
-98.29	-1.35	-68.82
67.49	65.27	-18.25
90.09	24.39	52.56
53.72	-3.16	34.34
-46.22	18.52	-64.76
-74.83	-96.73	-21.65
-1.19	-98.86	35.27
-52.17	39.16	-43.94
-63.53	-33.03	-53.41
-36.22	0.59	-1.0
-62.65	-26.87	51.48
60.14	26.71	81.14
49.39	-0.41	-12.33
11.31	-97.51	-62.75
-39.9	-65.06	-1.88
-96.64	95.38	92.9
14.36	-72.63	-62.91
-62.12	49.14	-6.14
-92.33	3.22	-73.02
45.3	60.34	-50.27
-87.42	17.19	-63.54
-25.32	63.94	55.0
-47.4	84.85	59.12
92.93	1.07	12.94
-60.96	77.07	-93.17
-98.75	-1.13	-11.02
-12.8	16.66	-79.54
-51.73	12.36	-35.17
92.01	55.74	72.14
31.83	0.74	-42.27
60.01	84.3	25.88
14.26	-77.9	8.14
-62.42	25.94	14.49
28.84	59.32	-52.44
73.81	7.75	30.76
-19.55	8.36	35.49
-16.01	-35.9	-86.96
-59.43	42.98	-35.79
52.53	48.68	86.73
-93.35	61.75	-61.97
-79.03	-54.75	81.67
-40.07	68.77	-1.08
-50.93	21.78	33.41
-94.95	98.59	-90.25
-0.37	71.51	-35.79
30.96	-58.96	79.93
-58.06	64.55	-33.98
13.38	-68.62	44.39
8.14	91.4	-28.51
67.91	28.76	56.38
67.14	-92.28	-3.45
29.95	-20.76	8.03
89.34	66.45	-68.78
-3.94	19.31	-24.53
94.43	-68.55	78.89
-80.06	-77.79	-41.9
-16.55	60.44	84.87
-36.01	-52.5	-12.46
-93.32	74.66	-1.09
-88.88	92.07	-93.06
66.01	91.22	26.42
93.44	-24.16	36.03
-92.96	-69.11	38.44
7.95	-21.31	-15.4
11.43	74.81	0.03
-72.37	88.28	-28.77
-83.92	-49.56	69.61
0.32	16.63	-96.66
60.69	81.02	56.38
45.83	31.2	-13.16
-10.18	-19.57	17.25
-19.63	51.3	86.02
62.48	39.58	11.24
11.33	62.07	-1.4
-4.84	44.43	-42.78
-67.84	-100.0	-68.15
45.22	2.41	-41.78
73.6	16.64	24.86
62.32	-10.8	-32.04
97.32	-9.63	58.99
-76.7	49.82	37.35
85.04	70.62	-34.36
-27.69	-18.99	-73.77
-88.52	51.21	77.88
72.71	15.41	15.07
72.32	97.34	70.9
-74.57	-11.21	-6.28
51.56	75.1	-14.46
93.26	95.35	-70.83
37.21	-92.7	-93.11
-14.33	97.78	-47.66
22.45	-16.71	32.28
76.16	-14.3	76.02
6.29	91.64	63.17
-19.7	55.11	35.7
26.44	-84.27	-42.04
-58.58	0.34	43.73
-22.35	65.78	95.83
21.38	-12.11	-44.8
52.08	0.52	-27.66
-16.63	-5.54	96.72
51.16	25.22	-63.59
41.55	-83.9	53.67
-95.92	40.22	6.75
20.54	83.59	20.89
61.33	71.36	75.92
74.06	49.28	8.08
-99.75	-95.4	-42.11
38.16	-65.74	30.81
36.12	94.78	-95.6
-39.31	91.32	52.77
3.49	-61.95	29.43
63.13	-72.25	-46.73
96.78	-82.68	76.99
-0.48	-96.13	37.93
39.97	-62.37	-43.6
3.52	-55.82	2.3
-58.76	11.93	75.06
-18.57	-37.0	-16.83
-42.71	24.53	72.31
-49.48	-81.92	-82.14
8.9	48.31	9.23
13.37	-39.62	96.31
95.63	57.04	-15.82
-34.0	-33.98	19.8
-69.75	68.82	51.52
-39.16	-91.11	-38.63
18.75	12.55	31.87
-57.59	-5.36	-50.58
-22.57	-56.47	-86.64
7.91	-17.2	23.65
27.79	-28.34	-20.04
44.57	37.72	-90.02
-61.53	-73.15	-10.73
18.81	-49.89	43.47
-26.47	-78.49	2.92
39.4	35.28	64.23
65.39	84.87	-7.11
-43.73	-0.49	-34.11
39.79	-78.13	-2.82
57.94	79.03	-25.05
91.58	-49.71	-31.33
-43.23	-3.38	-24.24
-98.27	99.39	85.21
69.26	82.61	18.35
-3.9	61.54	-49.53
45.1	0.89	-2.49
73.28	19.89	71.89
12.92	-77.57	0.06
-7.32	98.81	77.69
-68.24	-5.47	-4.02
14.05	-75.7	87.3
79.18	32.69	2.9
62.42	12.83	-21.74
-78.02	-77.44	90.47
37.4	-33.18	23.46
55.92	75.39	-39.84
-79.76	-22.93	6.56
-22.5	68.8	-62.55
-63.93	89.61	60.07
21.23	9.93	23.2
-12.36	95.41	-81.36
-53.54	-25.83	-60.53
-54.75	-34.78	-90.01
71.83	55.16	79.04
-48.28	-77.15	-56.1
-51.99	-86.72	43.9
-83.92	54.16	41.99
7.12	23.63	-59.24
39.78	-67.86	46.59
-76.82	90.72	40.52
-70.8	-12.12	71.55
-51.96	49.84	21.06
86.97	36.43	57.66
20.75	9.73	53.77
64.96	26.61	32.23
-97.85	-11.88	-29.84
-21.53	-50.85	44.32
63.22	3.29	58.51
14.61	76.46	42.29
-23.55	-0.01	-95.47
-96.78	-26.03	37.74
52.23	0.06	64.57
-98.61	14.79	91.25
-56.95	45.67	-90.88
79.53	42.39	-68.12
-42.48	-95.09	-23.36
-5.12	-51.83	14.63
-81.8	51.04	20.13
91.83	-62.8	68.72
-87.62	52.8	4.77
-38.38	-83.77	-49.82
17.46	34.81	-23.84
-67.02	-63.19	37.49
69.22	-48.39	10.17
58.99	-93.05	41.16
-53.28	2.16	36.57
68.11	-57.78	44.43
87.53	-84.14	24.19
-33.82	96.3	-62.91
-19.08	32.47	90.17
55.92	-22.37	12.34
14.04	59.12	89.88
-81.63	50.36	-15.44
85.89	-10.54	-4.13
57.22	67.67	-30.8
-57.07	-6.75	15.26
-39.76	3.24	-64.98
70.83	88.77	59.52
28.2	-19.92	19.03
-90.65	97.45	3.93
-74.64	9.47	-3.53
-29.88	35.82	-36.42
57.26	-26.73	93.91
-27.86	-66.31	-95.4
-86.74	-62.42	82.32
23.09	-37.96	-67.15
14.07	93.48	72.54
-99.43	83.14	-74.5
-51.44	-72.37	-63.73
-13.46	-53.67	-74.95
59.4	35.13	79.56
36.42	-45.62	-42.52
81.48	-66.87	-64.2
-7.67	98.27	-91.25
96.67	33.36	-27.59
-95.41	-24.86	70.01
7.12	-59.82	81.37
-8.78	23.26	-3.7
-7.8	4.21	-43.72
97.82	0.06	49.37
-1.45	-23.54	-50.68
-55.39	6.88	68.26
31.24	84.02	-69.05
-9.58	26.48	-87.47
79.1	90.31	41.04
73.76	81.7	-86.87
-22.82	54.14	70.95
-79.96	-17.63	-62.94
-88.91	-56.62	21.8
-59.17	-49.78	-58.77
-6.14	-92.08	2.5
-14.33	-43.66	-52.34
54.55	-69.73	-68.63
61.52	-55.04	67.82
30.97	-95.16	-31.06
81.8	14.11	-53.69
-33.96	-79.26	5.05
-99.45	-8.21	-90.75
-28.83	-29.3	-9.87
-61.54	41.94	-45.03
18.35	48.7	-43.79
-14.04	-41.24	67.29
25.75	-19.61	45.85
-35.53	-87.75	88.6
-69.26	-86.61	25.1
-41.6	35.75	-81.44
6.55	-51.0	51.96
-54.39	45.57	-65.92
33.3	78.67	-28.41
85.83	69.5	41.38
14.06	48.94	-51.58
98.39	94.81	86.67
-79.29	-5.25	3.14
-48.38	-74.74	97.9
73.94	-97.45	99.62
-83.95	69.69	88.57
11.05	-66.4	10.79
-25.95	89.38	-97.5
34.29	-87.14	38.32
19.79	-70.03	-27.96
43.5	-71.17	34.95
41.08	-94.66	-91.0
34.29	69.8	-72.88
-31.16	72.15	34.01
31.27	-95.45	77.58
30.18	89.66	60.32
-99.83	-81.33	93.36
14.28	80.91	25.22
12.96	-11.54	-87.18
-89.43	-70.03	67.64
-39.41	30.96	-62.66
-57.28	-18.25	95.43
96.14	-0.07	-20.87
-73.35	61.89	-12.33
9.17	13.53	96.57
-82.08	77.23	-33.52
-41.48	72.4	-7.79
51.03	79.29	-37.9
76.87	-35.68	-28.53
0.08	-57.18	11.28
27.91	34.8	51.15
-67.09	-68.55	36.83
99.47	69.3	-27.4
-69.14	-39.84	-72.59
-8.22	-63.92	72.78
89.88	-92.52	25.77
79.08	-88.42	-28.41
-76.35	-13.69	5.36
-87.42	93.79	30.29
39.65	-52.02	-59.17
-72.96	65.74	44.97
13.99	56.28	9.6
-23.38	-2.1	-62.04
90.24	25.25	27.47
-34.27	29.93	-12.18
-20.34	-33.75	4.76
94.81	20.68	47.06
-13.37	37.72	-16.23
-65.81	10.35	-62.89
92.09	85.45	-39.44
-58.23	64.48	-53.41
14.84	-17.08	-42.47
-1.05	89.61	55.14
56.16	17.55	90.19
8.0	61.33	-17.56
-77.43	72.28	-66.5
69.27	-86.88	-81.73
-27.37	-21.16	-41.37
87.48	38.52	-1.31
-21.83	-97.51	88.48
82.12	-8.8	-31.3
-23.62	88.59	-40.48
11.67	-60.97	52.04
-4.7	38.73	65.1
-92.28	-88.39	-11.83
-53.46	-93.05	94.96
-45.88	87.57	-37.32
-41.17	-69.76	-80.06
-93.09	-56.42	70.72
-79.99	-40.06	-30.47
47.76	-47.86	6.35
75.07	57.98	97.75
-53.25	-47.08	-78.84
-47.26	47.24	11.78
-93.58	-55.03	-86.37
-62.66	-50.21	71.61
-6.3	-62.79	-73.34
63.28	44.47	-95.2
88.13	34.94	48.58
-42.62	25.37	13.77
-94.39	-86.23	59.92
-31.73	-9.03	-21.66
-95.74	52.42	-13.65
-67.69	85.15	-25.02
2.24	16.93	71.76
-96.66	-43.74	57.49
-80.44	82.97	-8.72
73.06	81.15	37.05
39.82	-73.57	-85.66
91.44	-23.89	82.23
-45.21	46.34	-22.35
-37.12	9.9	-20.79
-79.04	3.93	64.39
90.89	88.89	69.29
-87.69	-15.49	41.76
-54.1	-9.63	65.88
95.0	-79.15	32.95
-12.19	-46.7	-93.13
65.93	-6.64	22.53
-52.48	1.62	30.04
29.38	78.8	47.6
91.04	-59.4	-80.72
24.31	-89.28	81.92
-64.77	-72.03	-7.47
81.06	-52.24	23.91
-18.76	88.25	87.11
-40.1	35.37	60.78
12.8	-41.54	30.84
90.54	89.29	52.09
28.05	97.2	-46.95
-24.78	-3.49	47.26
13.43	-69.74	17.22
-72.61	-90.22	-80.02
82.68	28.72	80.51
69.22	-53.28	-66.84
-87.71	21.75	-14.39
12.73	-41.07	2.57
26.55	79.25	-48.69
-2.23	-93.6	-68.06
37.81	38.82	65.81
-55.11	-18.18	51.97
-71.27	7.79	-85.11
42.13	67.35	-85.44
-27.31	-89.09	-29.53
33.16	-68.73	81.78
46.97	44.42	49.81
-13.93	-57.87	47.49
-83.85	-26.43	-63.59
65.55	22.54	7.54
11.48	-30.37	58.99
-36.45	-62.74	-30.34
-9.12	57.51	60.62
6.41	-81.71	-10.86
-92.16	86.34	-97.16
-22.82	-79.52	22.69
-80.93	-94.98	-19.84
-31.98	-60.6	95.9
-60.47	25.21	-46.2
-25.51	-7.45	-88.99
23.49	9.52	80.65
18.3	-3.59	0.02
81.82	36.69	-96.28
-76.85	28.09	-95.87
63.24	15.19	-97.59
-58.9	-6.56	33.79
-32.34	-9.14	-55.17
67.85	-83.66	87.17
78.85	72.69	-84.78
38.04	62.27	11.42
-15.49	-39.13	43.79
11.43	-30.11	4.56
-82.11	41.17	-41.78
-26.46	12.7	-30.65
-47.03	-57.05	-66.68
89.17	-17.13	19.78
67.62	-92.92	-30.94
-55.61	-91.62	41.63
-66.84	-93.54	-62.51
34.77	57.6	-45.77
-90.68	7.07	-5.21
18.98	-59.83	-59.14
-82.49	-86.18	-72.46
-17.27	42.54	47.14
26.56	-88.16	78.04
-57.0	-71.64	-23.58
-82.66	53.03	98.86
2.91	92.75	83.79
70.99	-51.12	39.55
-38.97	61.84	79.46
44.93	-95.52	59.63
89.05	43.03	-85.23
70.01	-0.12	15.73
-75.68	54.41	25.05
5.1	24.31	-56.66
84.84	43.95	25.45
-63.99	94.61	-10.43
-94.82	62.44	-73.68
-27.06	-56.08	-34.16
89.93	-13.52	-59.52
-56.81	97.36	-2.22
-86.37	74.06	21.62
-51.43	55.34	-39.88
-12.97	-42.69	93.65
88.05	99.62	23.5
-37.37	32.28	-72.12
-49.16	75.19	-10.63
-30.87	-22.75	26.51
-43.3	83.45	-33.64
59.22	-47.18	7.96
17.36	94.43	77.59
-47.0	88.02	29.45
26.0	64.28	-28.05
54.82	81.24	54.4
10.88	-38.28	-22.56
-12.74	91.82	-65.88
60.44	80.57	-7.7
-80.87	-58.68	53.69
88.96	81.73	55.89
-91.14	83.7	46.94
94.28	37.04	13.0
-39.45	94.63	87.09
-84.32	-21.56	-4.81
-69.93	-90.77	66.23
89.82	57.39	99.44
-95.9	-52.63	63.26
46.82	78.21	-10.58
-89.98	-40.2	-56.95
-27.64	58.69	97.71
22.84	-68.88	34.92
86.93	56.78	83.71
23.14	-0.21	79.28
54.78	-57.24	-50.53
-77.9	-68.59	86.04
-98.89	-46.31	55.91
-64.63	7.18	62.7
42.3	57.95	-75.32
64.63	98.42	97.35
90.42	-60.67	-77.19
7.36	76.83	26.59
60.0	-35.79	10.6
86.67	16.57	-22.26
-18.81	-3.79	-68.4
-62.54	-30.99	-21.12
-1.17	3.53	97.45
99.07	-74.86	-73.41
44.23	-52.93	-79.76
-88.11	49.04	67.38
-9.03	-27.15	25.03
-18.82	-74.81	70.88
-45.27	-80.64	81.91
50.71	-70.61	56.26
71.94	-90.31	4.35
-81.95	-14.48	61.71
84.71	-66.9	27.24
37.1	6.57	53.15
10.73	-83.17	1.18
59.84	1.17	-47.95
-46.0	71.23	-40.32
45.34	-17.78	-46.35
98.19	26.45	-72.24
-58.02	16.08	-95.36
-56.35	88.06	98.19
-55.78	-58.67	68.01
-25.36	94.68	66.67
-62.72	17.92	-1.84
62.89	-37.28	-10.71
48.83	72.87	-3.06
-59.92	63.87	57.5
-26.64	-55.43	53.42
44.35	21.12	-40.34
80.04	24.57	-92.4
-75.53	31.65	36.01
92.67	-22.22	-71.21
-54.67	87.24	99.47
13.07	-45.87	-70.62
-31.32	-46.25	47.07
-51.12	-7.03	6.91
-90.82	-23.13	33.97
-94.95	44.95	84.4
-0.88	37.28	-25.68
-25.48	-28.44	99.6
-67.99	-55.82	-60.15
-30.32	61.7	-86.95
-34.21	9.95	-21.57
98.72	82.76	-77.53
-87.85	-63.73	-8.27
-51.21	63.04	98.69
-16.5	10.42	49.62
-8.08	-75.38	57.93
-84.9	-98.19	-38.37
14.78	-71.73	45.53
-49.85	18.74	7.51
-18.81	-60.86	-87.99
-30.97	-65.91	-52.88
-99.63	71.92	-11.9
64.79	-38.78	-19.01
-87.48	-70.38	-17.38
-25.83	55.31	-43.9
-91.29	3.93	-97.12
15.12	-86.18	3.06
25.4	-99.03	3.51
23.98	83.14	90.01
65.26	-65.84	72.54
29.09	2.51	-9.37
-73.66	96.91	56.83
34.64	-38.15	10.02
3.26	39.24	29.7
30.67	-48.51	10.47
-36.32	99.17	-24.83
-90.62	-14.89	-34.74
-40.28	-79.16	-70.47
34.2	-92.12	82.23
74.03	-97.03	-0.37
-65.57	99.5	-34.55
-65.31	-53.03	2.12
92.65	42.94	-17.64
-88.53	-2.5	72.16
-0.04	54.34	-60.64
-54.84	75.89	16.73
54.82	19.68	22.57
28.73	12.06	-52.25
-45.24	-68.35	-61.81
-33.7	-95.56	-34.07
44.61	-20.95	-80.43
-45.92	-5.93	-42.41
-86.77	24.42	-7.2
-71.36	23.16	-45.23
77.56	-20.05	28.9
-21.11	-44.1	-96.57
-23.62	66.75	30.92
82.05	-66.03	28.55
26.24	-4.51	17.62
-61.22	-63.53	63.11
-41.15	58.02	-51.13
73.82	-59.42	16.81
-89.22	73.06	53.92
-4.77	18.7	-46.41
-51.79	-49.95	73.33
96.19	50.33	3.24
-10.48	83.65	18.74
13.96	-88.52	15.07
55.42	-14.74	-9.6
-24.8	-31.61	71.28
-55.84	-72.49	-64.91
-72.65	-76.96	85.09
5.24	-60.64	-55.4
-57.78	12.16	-51.74
-97.33	10.2	16.81
22.51	-91.65	-66.32
-41.73	18.09	72.65
20.29	-6.46	-3.15
0.1	-72.15	-90.36
70.98	77.46	-7.06
7.45	54.47	-56.76
97.58	-11.57	70.8
-59.01	-31.59	47.31
94.96	86.34	-78.72
23.49	79.0	-2.24
-24.14	-94.48	25.19
-67.89	66.08	-61.52
57.47	-68.73	94.08
-91.27	-14.46	55.18
-49.15	-74.57	76.57
54.13	-21.29	59.36
-67.76	-39.26	50.15
66.19	-12.4	48.73
91.55	84.15	-40.01
-80.99	-7.37	-3.31
-74.66	-23.3	17.64
84.27	-24.13	-58.04
85.31	-11.94	-94.8
-69.4	-95.99	-61.05
13.47	-80.75	64.39
66.81	-23.26	-64.48
-88.79	-45.47	-26.08
-99.44	39.4	20.34
2.61	-58.22	59.09
99.52	-21.32	-71.07
94.25	33.78	42.88
5.51	34.31	65.5
-60.28	-5.85	-69.65
-63.43	8.41	0.61
49.5	73.73	-67.57
47.97	42.84	86.45
-41.86	6.29	-10.54
83.78	-31.02	-81.64
-17.98	72.48	30.31
13.04	-8.44	-30.84
10.35	-42.43	-3.64
12.98	-67.23	-78.7
-10.19	13.79	77.63
34.57	88.57	-3.07
27.94	-27.54	-14.07
58.69	-32.25	87.36
-4.35	32.54	98.9
90.57	12.44	-16.45
-39.48	-79.05	-22.74
48.93	-76.24	-20.08
25.07	43.24	-94.55
25.94	68.85	-94.25
72.11	-51.33	-74.92
93.92	72.81	-90.0
48.86	3.75	-79.52
-77.74	89.79	55.53
-56.79	2.62	14.85
93.86	-74.44	65.4
-49.13	-18.48	66.84
95.22	15.63	-46.88
-7.5	80.66	10.22
-62.72	56.64	-68.5
-75.27	-31.62	-10.87
33.62	-51.78	77.73
74.29	81.45	-66.06
97.24	42.35	63.08
37.61	70.65	-95.95
-39.77	82.04	-69.9
61.18	32.44	75.11
95.8	88.96	-87.46
83.46	20.35	-42.6
17.29	96.2	22.71
76.28	42.96	-11.55
-2.51	-10.74	-93.98
-71.4	85.84	-28.45
-26.67	90.09	-87.47
-48.52	67.97	89.22
5.83	5.59	45.32
-87.34	33.08	-54.24
62.93	-56.58	71.97
-55.38	-2.6	-9.32
77.22	67.3	71.5
85.05	30.35	-62.35
91.66	-98.03	11.54
-76.05	38.95	32.52
38.38	-46.14	-4.91
7.76	-62.59	59.55
-34.34	-58.75	-78.13
-91.02	93.39	-49.16
-81.71	-17.59	14.43
-21.88	81.25	23.29
90.97	84.36	38.38
45.59	-72.41	33.94
-28.87	32.63	-57.54
-16.35	93.64	-28.45
-35.81	-56.22	-20.52
37.68	-12.92	0.13
-84.03	50.36	-22.62
7.98	-57.1	15.46
-93.31	-19.22	84.59
55.31	-48.88	39.34
-33.71	-32.84	10.08
6.92	50.57	69.88
10.95	16.69	-61.22
-64.43	77.81	-92.79
-74.47	24.46	-41.87
-27.27	-39.0	23.66
57.21	48.82	50.27
-50.81	67.0	-18.49
50.03	-49.65	8.09
-71.38	-67.62	-60.72
52.37	-64.36	-66.85
35.53	94.72	-37.9
-35.76	-97.3	60.3
28.65	-92.53	-27.81
-77.19	-29.45	-13.49
-33.1	-6.0	-84.82
26.94	36.09	-92.71
91.97	-94.17	72.98
49.15	-19.64	61.53
1.04	-83.05	-89.1
-40.95	75.16	28.81
-8.53	92.95	3.61
-47.9	17.62	-52.7
57.28	62.49	-11.94
9.58	16.08	-54.72
-9.25	-93.36	-48.78
-15.93	-88.53	31.38
-18.93	8.06	-39.22
-82.76	71.65	56.67
-68.38	-73.35	97.71
42.17	-80.39	-16.76
28.6	55.87	-4.42
-53.14	62.49	15.71
-55.87	-69.86	-1.96
-44.4	-66.53	65.06
16.68	94.7	38.16
66.07	79.58	-73.71
14.08	-41.93	34.94
50.53	2.35	57.28
42.52	-72.54	85.86
-93.73	-12.18	22.22
-13.98	49.48	-70.19
87.0	84.99	-36.72
77.76	-28.72	59.47
-87.92	-31.94	25.14
24.46	-44.81	-89.89
37.55	84.45	91.6
47.07	69.41	70.48
82.24	44.7	-40.13
69.22	57.94	83.86
-42.53	-3.79	75.09
-31.71	44.55	82.39
22.96	55.79	34.16
5.26	96.63	-47.65
79.32	84.35	-61.11
12.7	54.58	56.03
68.7	16.07	96.92
66.89	32.46	51.72
89.4	83.07	-74.63
15.28	-33.39	-39.0
3.67	-87.82	-55.86
40.58	-74.94	-13.03
-41.9	-73.28	42.18
-66.69	98.17	-5.58
13.77	59.94	34.14
2.87	77.4	-52.89
56.15	-4.26	-39.99
-55.27	-8.28	59.31
-47.04	96.54	-55.56
14.04	-72.88	42.78
-29.92	-21.48	-77.01
-66.84	-46.46	33.63
-25.86	-90.68	52.44
-85.54	12.83	-81.02
-47.53	-28.41	-50.59
73.71	-58.25	52.76
-95.02	-37.83	-16.97
-88.01	0.24	85.02
-28.85	75.61	31.1
14.29	-37.43	-14.02
93.25	-73.14	-2.68
39.78	16.04	96.41
-47.32	-30.54	-63.31
52.62	27.78	92.69
-84.0	-97.61	-65.04
-35.62	-14.31	-42.41
43.47	-96.65	33.2
37.84	20.62	82.6
44.49	-5.8	22.28
-38.09	-37.86	54.82
97.36	-64.56	16.1
-90.7	49.17	46.04
-41.69	-60.23	-81.17
3.42	-27.45	18.78
64.02	-77.91	90.34
0.07	5.29	-76.07
81.24	-97.31	-83.55
-98.65	5.51	-28.18
-47.59	-73.98	41.88
-26.61	-78.12	-11.77
67.77	11.82	-97.75
-7.02	-17.19	-7.71
67.59	48.41	99.91
-67.83	-76.83	-29.3
36.83	59.97	-27.66
-49.82	-12.77	-90.34
-44.19	-89.66	-84.74
76.31	64.21	67.4
-40.23	99.33	-5.75
36.27	8.71	-38.35
6.07	-81.68	-23.47
31.53	-63.47	97.85
74.55	-27.7	89.18
61.07	50.34	-73.52
8.07	-75.79	26.8
22.72	1.91	93.69
21.94	-14.6	35.78
-32.56	11.76	-5.63
55.04	49.29	-72.61
14.74	1.53	-11.41
43.95	52.77	15.87
83.93	9.28	-97.15
96.37	1.41	73.99
91.19	74.18	49.35
86.75	15.17	-47.75
-30.54	-22.57	55.66
-80.79	-98.61	-90.35
-2.42	88.7	-16.77
-87.02	-6.05	25.85
92.23	-60.75	8.92
81.96	36.97	26.84
-53.66	24.45	-47.82
-0.04	4.62	-29.49
22.16	51.65	-58.81
53.72	49.61	79.5
24.14	-76.54	5.13
-82.4	-83.41	-34.47
58.85	29.71	-92.85
50.79	16.31	59.31
-5.98	34.55	-25.14
35.73	15.0	59.67
-71.45	-2.11	-19.92
-41.88	-62.49	-89.51
-4.31	78.0	47.32
-46.25	-90.64	89.83
39.35	42.41	-5.25
-43.83	-50.82	86.09
-59.9	-67.99	-43.44
-61.32	90.17	93.06
58.47	-32.67	35.39
64.04	30.12	-97.88
-37.94	-89.33	75.53
51.64	-91.37	18.06
3.49	-80.17	-69.79
-92.93	-45.65	62.63
-49.96	98.11	-16.65
62.79	-64.69	-0.93
45.57	38.05	-45.39
-31.19	-63.5	-16.73
42.92	99.31	-91.73
-74.53	-38.62	15.71
-70.69	-87.53	23.16
89.88	51.64	49.5
-40.8	-0.08	23.68
80.75	-42.43	-72.52
91.61	-1.78	-22.19
83.66	48.69	-48.43
-67.2	-68.54	40.31
-86.3	48.96	91.56
63.69	75.35	-42.94
-45.23	35.22	6.41
91.93	86.74	36.15
-84.68	-30.08	3.76
-18.25	11.3	13.38
-88.46	25.56	-85.58
-7.8	61.7	27.34
-51.37	-13.13	-95.45
-14.55	-90.49	50.56
-98.89	-83.57	-57.87
-41.69	4.49	-97.33
70.84	-86.04	5.18
-89.14	-73.19	87.94
-0.69	-34.75	17.89
84.98	19.66	19.48
-32.65	-90.11	39.03
4.42	0.03	-52.52
41.53	-47.99	94.35
42.85	-32.52	-17.46
-16.12	-68.81	-73.81
58.29	-89.82	-50.23
26.07	35.41	16.3
-11.75	-55.89	15.41
10.29	-39.87	-95.34
-4.31	44.4	-79.47
49.75	-72.5	-78.12
16.33	-65.68	-85.39
-33.96	-34.81	12.68
90.57	22.07	58.73
-80.46	-72.21	-24.12
17.71	15.78	-1.41
-37.52	-87.88	32.44
37.92	42.97	-42.6
-58.54	-48.5	-38.43
8.93	35.89	-63.04
-18.95	25.97	-19.41
22.96	-65.64	-4.49
-97.85	-16.95	-2.89
-83.53	63.69	43.8
-21.36	-62.65	62.76
81.37	26.77	34.24
-26.32	-16.05	50.36
-28.9	-36.18	84.1
-97.15	0.95	7.96
-87.91	-64.82	96.33
0.15	4.73	61.72
47.88	-18.13	70.31
44.23	-95.13	-63.83
-82.51	-74.25	31.37
76.96	2.15	-33.62
92.84	-40.26	-27.85
96.99	24.73	-24.18
19.19	-89.06	73.75
51.88	-26.38	88.22
-26.3	-90.82	2.07
-73.7	37.62	-50.03
91.44	38.6	-15.03
-84.62	85.69	24.64
-8.87	50.46	-52.27
-0.32	41.72	-53.16
-87.13	-83.98	97.94
-47.58	-56.21	34.87
-80.16	-70.6	23.69
-47.04	-71.61	-69.72
-18.84	-4.31	92.02
-13.8	-92.32	-80.46
-86.14	65.2	-70.28
60.2	-83.04	30.97
20.21	-62.24	51.16
34.12	-77.72	-45.3
52.8	3.94	-20.3
9.66	50.52	32.45
-15.35	-36.48	0.12
-3.81	23.74	47.64
-76.23	7.58	-37.1
75.73	86.31	78.91
87.59	-80.49	-73.65
-17.0	-82.98	57.2
55.46	-35.01	-70.78
70.3	47.15	19.15
2.94	-63.01	52.47
69.03	-9.43	-30.53
33.37	-90.73	67.23
-94.32	-90.86	50.35
9.87	93.49	73.45
36.59	28.7	40.23
44.29	-68.21	60.0
-8.26	74.72	-57.22
-94.45	27.96	-57.96
-87.5	37.62	-10.87
-85.9	32.76	9.17
80.86	-24.49	-45.24
-23.79	12.24	-10.91
-7.37	-83.87	61.81
7.3	55.51	-33.38
-70.52	-66.19	-55.53
98.23	38.08	2.62
-95.86	-90.19	3.87
-43.61	-11.83	-26.12
-3.0	-48.58	5.03
5.85	-28.31	-82.95
-82.91	48.9	-10.23
-20.19	-22.35	19.7
74.71	49.35	-0.41
56.89	-67.01	99.85
1.67	-84.03	-32.5
-73.57	63.37	44.97
-40.23	-26.34	21.73
-58.7	17.75	18.83
40.85	79.99	49.45
57.08	-33.45	19.79
87.22	-46.51	42.02
43.81	41.7	-57.49
-99.38	-10.43	-14.11
23.55	-71.78	-32.28
65.06	19.77	49.77
65.63	-53.84	-76.57
32.3	-13.44	-20.09
94.12	-14.77	-72.36
-13.55	-62.24	-83.0
-78.72	-59.17	79.25
-85.82	-62.2	-8.02
-20.08	-94.18	75.38
92.41	57.13	-61.34
-75.79	9.48	-53.71
75.88	71.65	78.81
-75.62	81.3	59.92
